id	 label
78380	28
78381	28
78382	2
78383	20
78384	2
78385	20
78386	32
78387	19
78388	28
78389	28
78390	16
78391	5
78392	16
78393	16
78394	2
78395	18
78396	2
78397	24
78398	24
78399	11
78400	24
78401	28
78402	28
78403	8
78404	4
78405	16
78406	28
78407	14
78408	2
78409	24
78410	34
78411	16
78412	14
78413	28
78414	28
78415	24
78416	24
78417	24
78418	34
78419	2
78420	28
78421	10
78422	19
78423	8
78424	11
78425	5
78426	5
78427	28
78428	16
78429	8
78430	28
78431	28
78432	30
78433	36
78434	16
78435	28
78436	13
78437	37
78438	28
78439	36
78440	16
78441	27
78442	23
78443	5
78444	4
78445	36
78446	33
78447	24
78448	16
78449	28
78450	34
78451	28
78452	16
78453	30
78454	10
78455	5
78456	26
78457	20
78458	25
78459	3
78460	30
78461	16
78462	16
78463	16
78464	16
78465	30
78466	4
78467	26
78468	28
78469	28
78470	28
78471	2
78472	28
78473	28
78474	10
78475	28
78476	16
78477	19
78478	16
78479	30
78480	16
78481	30
78482	8
78483	24
78484	1
78485	2
78486	2
78487	27
78488	28
78489	34
78490	23
78491	3
78492	16
78493	19
78494	37
78495	8
78496	28
78497	24
78498	16
78499	16
78500	10
78501	28
78502	23
78503	19
78504	30
78505	30
78506	27
78507	33
78508	36
78509	10
78510	5
78511	28
78512	28
78513	38
78514	16
78515	16
78516	24
78517	27
78518	28
78519	24
78520	10
78521	7
78522	24
78523	16
78524	24
78525	28
78526	10
78527	9
78528	16
78529	16
78530	28
78531	4
78532	5
78533	14
78534	30
78535	28
78536	4
78537	24
78538	4
78539	23
78540	16
78541	32
78542	16
78543	28
78544	16
78545	27
78546	10
78547	16
78548	16
78549	10
78550	24
78551	16
78552	16
78553	28
78554	2
78555	16
78556	38
78557	31
78558	28
78559	22
78560	8
78561	24
78562	28
78563	24
78564	28
78565	38
78566	16
78567	16
78568	27
78569	16
78570	16
78571	27
78572	8
78573	8
78574	28
78575	30
78576	1
78577	3
78578	24
78579	37
78580	30
78581	16
78582	34
78583	16
78584	19
78585	28
78586	16
78587	10
78588	19
78589	26
78590	16
78591	34
78592	16
78593	30
78594	30
78595	30
78596	30
78597	30
78598	16
78599	25
78600	10
78601	28
78602	5
78603	34
78604	4
78605	38
78606	24
78607	13
78608	19
78609	34
78610	16
78611	8
78612	24
78613	26
78614	24
78615	16
78616	5
78617	30
78618	24
78619	2
78620	37
78621	16
78622	31
78623	31
78624	24
78625	24
78626	24
78627	30
78628	24
78629	28
78630	24
78631	16
78632	19
78633	10
78634	8
78635	6
78636	36
78637	16
78638	10
78639	7
78640	16
78641	9
78642	16
78643	13
78644	16
78645	37
78646	13
78647	24
78648	26
78649	28
78650	16
78651	16
78652	16
78653	6
78654	28
78655	16
78656	34
78657	16
78658	16
78659	28
78660	28
78661	16
78662	24
78663	16
78664	24
78665	3
78666	4
78667	2
78668	24
78669	24
78670	10
78671	30
78672	16
78673	27
78674	16
78675	7
78676	28
78677	10
78678	28
78679	34
78680	30
78681	16
78682	27
78683	24
78684	16
78685	19
78686	28
78687	19
78688	10
78689	36
78690	26
78691	24
78692	24
78693	24
78694	36
78695	16
78696	16
78697	5
78698	4
78699	26
78700	10
78701	16
78702	37
78703	24
78704	27
78705	23
78706	30
78707	24
78708	30
78709	8
78710	3
78711	27
78712	9
78713	16
78714	28
78715	30
78716	31
78717	30
78718	28
78719	31
78720	16
78721	28
78722	8
78723	30
78724	4
78725	16
78726	3
78727	16
78728	15
78729	13
78730	16
78731	4
78732	28
78733	5
78734	24
78735	30
78736	24
78737	28
78738	24
78739	24
78740	4
78741	17
78742	24
78743	8
78744	16
78745	24
78746	16
78747	16
78748	28
78749	31
78750	30
78751	34
78752	36
78753	28
78754	34
78755	13
78756	24
78757	6
78758	27
78759	16
78760	24
78761	34
78762	24
78763	24
78764	34
78765	24
78766	3
78767	24
78768	30
78769	28
78770	28
78771	30
78772	24
78773	9
78774	16
78775	31
78776	24
78777	30
78778	27
78779	27
78780	27
78781	27
78782	30
78783	16
78784	24
78785	24
78786	23
78787	30
78788	27
78789	16
78790	27
78791	16
78792	34
78793	27
78794	24
78795	19
78796	30
78797	16
78798	5
78799	24
78800	28
78801	30
78802	16
78803	13
78804	25
78805	27
78806	24
78807	30
78808	34
78809	6
78810	30
78811	30
78812	16
78813	20
78814	24
78815	30
78816	30
78817	24
78818	16
78819	8
78820	24
78821	31
78822	30
78823	24
78824	16
78825	16
78826	39
78827	30
78828	24
78829	19
78830	26
78831	24
78832	28
78833	24
78834	24
78835	30
78836	28
78837	24
78838	23
78839	16
78840	16
78841	16
78842	16
78843	16
78844	16
78845	16
78846	28
78847	28
78848	28
78849	16
78850	24
78851	28
78852	8
78853	34
78854	16
78855	8
78856	16
78857	24
78858	16
78859	16
78860	16
78861	30
78862	8
78863	26
78864	24
78865	11
78866	24
78867	9
78868	6
78869	2
78870	34
78871	24
78872	30
78873	39
78874	24
78875	8
78876	16
78877	3
78878	13
78879	9
78880	24
78881	30
78882	16
78883	16
78884	27
78885	14
78886	37
78887	9
78888	30
78889	30
78890	19
78891	4
78892	28
78893	30
78894	16
78895	16
78896	8
78897	16
78898	30
78899	28
78900	4
78901	36
78902	16
78903	27
78904	28
78905	20
78906	16
78907	24
78908	16
78909	30
78910	16
78911	16
78912	24
78913	16
78914	16
78915	24
78916	34
78917	28
78918	34
78919	18
78920	16
78921	30
78922	25
78923	36
78924	16
78925	2
78926	24
78927	24
78928	27
78929	24
78930	24
78931	30
78932	24
78933	31
78934	16
78935	13
78936	24
78937	4
78938	19
78939	16
78940	24
78941	16
78942	16
78943	24
78944	10
78945	24
78946	10
78947	30
78948	27
78949	16
78950	13
78951	30
78952	16
78953	27
78954	30
78955	24
78956	24
78957	8
78958	34
78959	11
78960	30
78961	16
78962	16
78963	2
78964	20
78965	16
78966	34
78967	13
78968	22
78969	20
78970	24
78971	4
78972	16
78973	25
78974	28
78975	16
78976	8
78977	10
78978	10
78979	2
78980	16
78981	24
78982	24
78983	10
78984	26
78985	28
78986	28
78987	34
78988	14
78989	10
78990	28
78991	9
78992	28
78993	27
78994	2
78995	16
78996	2
78997	24
78998	3
78999	30
79000	28
79001	29
79002	34
79003	6
79004	10
79005	24
79006	2
79007	39
79008	16
79009	34
79010	9
79011	28
79012	30
79013	26
79014	24
79015	5
79016	34
79017	28
79018	24
79019	28
79020	16
79021	28
79022	16
79023	28
79024	26
79025	22
79026	34
79027	39
79028	2
79029	16
79030	34
79031	28
79032	31
79033	30
79034	16
79035	16
79036	10
79037	32
79038	33
79039	36
79040	30
79041	28
79042	8
79043	24
79044	36
79045	24
79046	34
79047	26
79048	23
79049	34
79050	2
79051	23
79052	26
79053	30
79054	34
79055	34
79056	2
79057	28
79058	30
79059	23
79060	4
79061	24
79062	30
79063	20
79064	28
79065	4
79066	37
79067	32
79068	16
79069	24
79070	34
79071	26
79072	36
79073	34
79074	20
79075	24
79076	4
79077	28
79078	5
79079	31
79080	5
79081	28
79082	13
79083	8
79084	5
79085	10
79086	30
79087	5
79088	37
79089	28
79090	34
79091	16
79092	10
79093	2
79094	16
79095	36
79096	30
79097	28
79098	20
79099	24
79100	30
79101	4
79102	28
79103	16
79104	26
79105	10
79106	10
79107	18
79108	10
79109	28
79110	30
79111	34
79112	5
79113	4
79114	2
79115	16
79116	4
79117	9
79118	28
79119	4
79120	16
79121	37
79122	28
79123	10
79124	16
79125	28
79126	28
79127	28
79128	24
79129	36
79130	28
79131	27
79132	22
79133	36
79134	28
79135	2
79136	19
79137	30
79138	16
79139	8
79140	24
79141	28
79142	36
79143	26
79144	16
79145	26
79146	28
79147	29
79148	5
79149	24
79150	28
79151	28
79152	24
79153	10
79154	28
79155	10
79156	9
79157	2
79158	28
79159	20
79160	36
79161	34
79162	10
79163	34
79164	26
79165	28
79166	28
79167	10
79168	28
79169	8
79170	16
79171	4
79172	34
79173	16
79174	8
79175	28
79176	8
79177	4
79178	34
79179	16
79180	34
79181	28
79182	9
79183	14
79184	23
79185	26
79186	20
79187	3
79188	36
79189	2
79190	28
79191	23
79192	16
79193	24
79194	16
79195	38
79196	36
79197	37
79198	19
79199	25
79200	8
79201	0
79202	36
79203	34
79204	10
79205	26
79206	10
79207	16
79208	38
79209	16
79210	8
79211	34
79212	34
79213	34
79214	28
79215	24
79216	10
79217	19
79218	10
79219	16
79220	18
79221	28
79222	28
79223	10
79224	4
79225	24
79226	38
79227	22
79228	34
79229	28
79230	30
79231	30
79232	14
79233	9
79234	28
79235	28
79236	16
79237	26
79238	8
79239	33
79240	24
79241	4
79242	37
79243	20
79244	28
79245	24
79246	15
79247	28
79248	16
79249	24
79250	32
79251	24
79252	16
79253	25
79254	24
79255	30
79256	25
79257	16
79258	24
79259	26
79260	31
79261	5
79262	37
79263	10
79264	30
79265	28
79266	28
79267	3
79268	28
79269	5
79270	16
79271	16
79272	30
79273	28
79274	6
79275	24
79276	16
79277	16
79278	16
79279	34
79280	16
79281	31
79282	30
79283	2
79284	22
79285	30
79286	28
79287	22
79288	16
79289	26
79290	16
79291	24
79292	16
79293	8
79294	16
79295	16
79296	22
79297	30
79298	30
79299	30
79300	24
79301	28
79302	16
79303	24
79304	16
79305	24
79306	24
79307	24
79308	30
79309	16
79310	16
79311	30
79312	27
79313	16
79314	16
79315	16
79316	6
79317	16
79318	9
79319	30
79320	27
79321	30
79322	4
79323	23
79324	30
79325	17
79326	5
79327	24
79328	24
79329	16
79330	24
79331	30
79332	34
79333	24
79334	24
79335	16
79336	2
79337	17
79338	38
79339	16
79340	2
79341	18
79342	5
79343	24
79344	9
79345	27
79346	4
79347	24
79348	24
79349	30
79350	2
79351	1
79352	16
79353	5
79354	30
79355	24
79356	26
79357	30
79358	13
79359	34
79360	16
79361	24
79362	24
79363	16
79364	24
79365	1
79366	30
79367	30
79368	16
79369	16
79370	16
79371	34
79372	27
79373	1
79374	5
79375	16
79376	24
79377	9
79378	3
79379	24
79380	24
79381	24
79382	31
79383	24
79384	4
79385	6
79386	16
79387	8
79388	30
79389	16
79390	37
79391	28
79392	16
79393	16
79394	16
79395	17
79396	16
79397	24
79398	31
79399	30
79400	16
79401	27
79402	16
79403	27
79404	27
79405	34
79406	16
79407	3
79408	28
79409	28
79410	30
79411	3
79412	28
79413	16
79414	6
79415	2
79416	16
79417	16
79418	0
79419	5
79420	2
79421	13
79422	28
79423	4
79424	28
79425	28
79426	8
79427	24
79428	16
79429	16
79430	16
79431	24
79432	24
79433	4
79434	16
79435	24
79436	31
79437	8
79438	36
79439	32
79440	4
79441	33
79442	28
79443	8
79444	4
79445	16
79446	28
79447	20
79448	36
79449	24
79450	5
79451	27
79452	24
79453	16
79454	16
79455	16
79456	10
79457	8
79458	16
79459	4
79460	24
79461	24
79462	5
79463	23
79464	16
79465	16
79466	24
79467	10
79468	16
79469	27
79470	31
79471	24
79472	4
79473	16
79474	10
79475	24
79476	34
79477	8
79478	14
79479	8
79480	10
79481	28
79482	16
79483	23
79484	4
79485	39
79486	10
79487	24
79488	31
79489	28
79490	26
79491	19
79492	18
79493	36
79494	5
79495	28
79496	29
79497	2
79498	19
79499	31
79500	34
79501	28
79502	28
79503	26
79504	9
79505	19
79506	28
79507	16
79508	8
79509	2
79510	13
79511	8
79512	26
79513	28
79514	9
79515	28
79516	24
79517	10
79518	34
79519	34
79520	34
79521	8
79522	10
79523	22
79524	28
79525	28
79526	24
79527	39
79528	2
79529	8
79530	28
79531	37
79532	28
79533	24
79534	37
79535	16
79536	28
79537	28
79538	39
79539	24
79540	5
79541	13
79542	4
79543	10
79544	28
79545	24
79546	22
79547	26
79548	9
79549	9
79550	5
79551	28
79552	2
79553	26
79554	26
79555	8
79556	38
79557	8
79558	13
79559	10
79560	28
79561	5
79562	16
79563	16
79564	28
79565	4
79566	8
79567	28
79568	6
79569	28
79570	9
79571	16
79572	16
79573	6
79574	18
79575	16
79576	28
79577	34
79578	9
79579	36
79580	26
79581	21
79582	24
79583	37
79584	5
79585	16
79586	2
79587	28
79588	28
79589	39
79590	14
79591	16
79592	34
79593	39
79594	26
79595	34
79596	28
79597	23
79598	16
79599	4
79600	28
79601	28
79602	31
79603	28
79604	19
79605	23
79606	16
79607	28
79608	28
79609	36
79610	8
79611	15
79612	19
79613	32
79614	28
79615	23
79616	19
79617	28
79618	28
79619	3
79620	28
79621	26
79622	8
79623	10
79624	28
79625	28
79626	26
79627	20
79628	8
79629	28
79630	33
79631	2
79632	28
79633	13
79634	3
79635	8
79636	16
79637	28
79638	23
79639	28
79640	2
79641	2
79642	29
79643	16
79644	10
79645	28
79646	30
79647	2
79648	36
79649	24
79650	28
79651	10
79652	2
79653	24
79654	33
79655	8
79656	7
79657	31
79658	28
79659	36
79660	28
79661	5
79662	28
79663	8
79664	28
79665	30
79666	28
79667	36
79668	31
79669	10
79670	10
79671	8
79672	28
79673	27
79674	28
79675	28
79676	28
79677	31
79678	28
79679	4
79680	10
79681	26
79682	37
79683	13
79684	8
79685	28
79686	10
79687	19
79688	26
79689	28
79690	24
79691	10
79692	24
79693	28
79694	24
79695	28
79696	24
79697	16
79698	39
79699	5
79700	36
79701	24
79702	2
79703	34
79704	5
79705	5
79706	30
79707	22
79708	37
79709	9
79710	27
79711	38
79712	26
79713	8
79714	27
79715	10
79716	16
79717	30
79718	39
79719	28
79720	30
79721	24
79722	2
79723	8
79724	33
79725	20
79726	11
79727	22
79728	26
79729	18
79730	33
79731	26
79732	28
79733	39
79734	35
79735	24
79736	38
79737	34
79738	28
79739	9
79740	28
79741	16
79742	16
79743	18
79744	10
79745	36
79746	19
79747	34
79748	24
79749	34
79750	16
79751	19
79752	16
79753	16
79754	16
79755	28
79756	16
79757	2
79758	2
79759	24
79760	16
79761	28
79762	6
79763	26
79764	36
79765	19
79766	23
79767	28
79768	33
79769	28
79770	28
79771	33
79772	19
79773	34
79774	31
79775	23
79776	37
79777	6
79778	19
79779	30
79780	8
79781	13
79782	24
79783	36
79784	24
79785	33
79786	26
79787	34
79788	9
79789	16
79790	30
79791	23
79792	34
79793	28
79794	19
79795	18
79796	8
79797	28
79798	26
79799	24
79800	27
79801	30
79802	28
79803	26
79804	28
79805	28
79806	22
79807	28
79808	10
79809	28
79810	31
79811	24
79812	16
79813	34
79814	10
79815	8
79816	30
79817	27
79818	2
79819	28
79820	16
79821	5
79822	8
79823	31
79824	16
79825	22
79826	28
79827	16
79828	16
79829	37
79830	31
79831	39
79832	16
79833	19
79834	26
79835	34
79836	28
79837	26
79838	24
79839	31
79840	16
79841	27
79842	16
79843	31
79844	16
79845	28
79846	13
79847	27
79848	24
79849	16
79850	16
79851	29
79852	27
79853	16
79854	2
79855	0
79856	38
79857	28
79858	10
79859	27
79860	28
79861	25
79862	5
79863	34
79864	30
79865	16
79866	23
79867	27
79868	30
79869	28
79870	6
79871	28
79872	24
79873	31
79874	5
79875	34
79876	28
79877	30
79878	26
79879	30
79880	26
79881	10
79882	16
79883	28
79884	16
79885	24
79886	16
79887	30
79888	28
79889	29
79890	30
79891	24
79892	27
79893	16
79894	2
79895	27
79896	5
79897	16
79898	26
79899	28
79900	5
79901	28
79902	8
79903	28
79904	28
79905	5
79906	17
79907	24
79908	30
79909	19
79910	16
79911	8
79912	5
79913	3
79914	26
79915	34
79916	24
79917	28
79918	16
79919	3
79920	7
79921	16
79922	26
79923	24
79924	4
79925	25
79926	2
79927	34
79928	28
79929	28
79930	28
79931	28
79932	16
79933	16
79934	8
79935	29
79936	30
79937	13
79938	28
79939	16
79940	26
79941	4
79942	28
79943	16
79944	23
79945	34
79946	24
79947	24
79948	4
79949	27
79950	27
79951	28
79952	22
79953	31
79954	8
79955	34
79956	19
79957	24
79958	23
79959	24
79960	24
79961	23
79962	24
79963	23
79964	16
79965	10
79966	30
79967	16
79968	10
79969	16
79970	24
79971	37
79972	1
79973	16
79974	30
79975	16
79976	28
79977	34
79978	10
79979	6
79980	16
79981	30
79982	3
79983	16
79984	36
79985	16
79986	30
79987	27
79988	16
79989	38
79990	30
79991	28
79992	24
79993	16
79994	28
79995	30
79996	3
79997	39
79998	16
79999	8
80000	4
80001	5
80002	28
80003	25
80004	24
80005	30
80006	16
80007	9
80008	24
80009	16
80010	24
80011	4
80012	24
80013	24
80014	16
80015	30
80016	16
80017	16
80018	16
80019	24
80020	24
80021	5
80022	16
80023	16
80024	16
80025	16
80026	16
80027	16
80028	10
80029	16
80030	16
80031	5
80032	30
80033	16
80034	24
80035	34
80036	8
80037	34
80038	4
80039	16
80040	28
80041	28
80042	5
80043	16
80044	30
80045	10
80046	16
80047	24
80048	30
80049	10
80050	19
80051	28
80052	30
80053	24
80054	23
80055	16
80056	24
80057	27
80058	24
80059	16
80060	34
80061	16
80062	26
80063	28
80064	30
80065	5
80066	31
80067	6
80068	1
80069	24
80070	36
80071	24
80072	16
80073	30
80074	27
80075	16
80076	30
80077	16
80078	24
80079	30
80080	10
80081	30
80082	10
80083	34
80084	30
80085	34
80086	24
80087	24
80088	16
80089	16
80090	16
80091	8
80092	24
80093	16
80094	24
80095	39
80096	16
80097	16
80098	27
80099	16
80100	39
80101	16
80102	13
80103	25
80104	16
80105	2
80106	28
80107	13
80108	16
80109	36
80110	16
80111	27
80112	16
80113	24
80114	13
80115	0
80116	25
80117	24
80118	16
80119	27
80120	1
80121	19
80122	6
80123	18
80124	4
80125	16
80126	34
80127	24
80128	4
80129	24
80130	16
80131	28
80132	27
80133	19
80134	13
80135	24
80136	9
80137	5
80138	6
80139	24
80140	33
80141	39
80142	24
80143	26
80144	24
80145	36
80146	24
80147	4
80148	4
80149	23
80150	5
80151	2
80152	24
80153	30
80154	30
80155	24
80156	19
80157	16
80158	16
80159	16
80160	16
80161	16
80162	31
80163	16
80164	16
80165	5
80166	25
80167	30
80168	28
80169	8
80170	28
80171	24
80172	4
80173	24
80174	30
80175	16
80176	27
80177	16
80178	26
80179	27
80180	34
80181	34
80182	16
80183	33
80184	16
80185	24
80186	28
80187	4
80188	34
80189	39
80190	26
80191	2
80192	24
80193	36
80194	24
80195	24
80196	16
80197	4
80198	16
80199	24
80200	24
80201	16
80202	39
80203	16
80204	27
80205	16
80206	4
80207	39
80208	5
80209	27
80210	24
80211	6
80212	32
80213	16
80214	16
80215	24
80216	10
80217	24
80218	24
80219	17
80220	10
80221	28
80222	24
80223	24
80224	36
80225	2
80226	16
80227	24
80228	34
80229	25
80230	24
80231	16
80232	16
80233	16
80234	19
80235	4
80236	24
80237	36
80238	34
80239	24
80240	16
80241	8
80242	26
80243	5
80244	16
80245	28
80246	28
80247	22
80248	10
80249	4
80250	17
80251	16
80252	34
80253	4
80254	28
80255	23
80256	2
80257	34
80258	16
80259	34
80260	37
80261	10
80262	24
80263	34
80264	34
80265	34
80266	28
80267	27
80268	2
80269	28
80270	36
80271	26
80272	14
80273	36
80274	22
80275	28
80276	29
80277	16
80278	33
80279	30
80280	23
80281	31
80282	28
80283	28
80284	16
80285	16
80286	10
80287	5
80288	34
80289	30
80290	16
80291	23
80292	10
80293	16
80294	19
80295	16
80296	2
80297	10
80298	33
80299	10
80300	8
80301	24
80302	16
80303	19
80304	2
80305	8
80306	16
80307	22
80308	28
80309	20
80310	22
80311	28
80312	38
80313	16
80314	10
80315	27
80316	24
80317	30
80318	3
80319	28
80320	34
80321	2
80322	20
80323	34
80324	28
80325	5
80326	5
80327	28
80328	16
80329	4
80330	28
80331	37
80332	28
80333	24
80334	28
80335	16
80336	24
80337	24
80338	20
80339	2
80340	30
80341	28
80342	6
80343	19
80344	27
80345	13
80346	28
80347	24
80348	5
80349	36
80350	34
80351	20
80352	36
80353	37
80354	23
80355	28
80356	38
80357	28
80358	34
80359	23
80360	9
80361	28
80362	30
80363	5
80364	13
80365	36
80366	36
80367	13
80368	16
80369	36
80370	37
80371	31
80372	30
80373	24
80374	10
80375	28
80376	22
80377	8
80378	8
80379	28
80380	30
80381	30
80382	26
80383	9
80384	38
80385	9
80386	34
80387	39
80388	5
80389	16
80390	2
80391	10
80392	34
80393	2
80394	28
80395	5
80396	30
80397	2
80398	28
80399	19
80400	16
80401	34
80402	28
80403	30
80404	28
80405	24
80406	16
80407	10
80408	26
80409	31
80410	16
80411	6
80412	28
80413	39
80414	16
80415	19
80416	36
80417	30
80418	5
80419	2
80420	14
80421	16
80422	28
80423	22
80424	23
80425	10
80426	3
80427	16
80428	36
80429	16
80430	16
80431	16
80432	27
80433	4
80434	5
80435	19
80436	36
80437	24
80438	23
80439	16
80440	30
80441	34
80442	13
80443	2
80444	20
80445	28
80446	24
80447	16
80448	33
80449	34
80450	36
80451	26
80452	8
80453	24
80454	5
80455	20
80456	24
80457	31
80458	36
80459	8
80460	28
80461	9
80462	5
80463	5
80464	8
80465	34
80466	10
80467	30
80468	32
80469	24
80470	20
80471	16
80472	3
80473	31
80474	36
80475	28
80476	16
80477	2
80478	30
80479	16
80480	20
80481	16
80482	9
80483	8
80484	28
80485	32
80486	24
80487	8
80488	20
80489	28
80490	24
80491	10
80492	30
80493	36
80494	30
80495	17
80496	2
80497	3
80498	23
80499	16
80500	28
80501	16
80502	24
80503	36
80504	10
80505	2
80506	10
80507	34
80508	2
80509	8
80510	16
80511	37
80512	16
80513	6
80514	16
80515	8
80516	16
80517	5
80518	25
80519	28
80520	9
80521	25
80522	24
80523	9
80524	24
80525	8
80526	8
80527	34
80528	10
80529	24
80530	38
80531	24
80532	27
80533	14
80534	27
80535	31
80536	24
80537	38
80538	16
80539	34
80540	27
80541	5
80542	16
80543	24
80544	16
80545	16
80546	23
80547	16
80548	27
80549	24
80550	16
80551	16
80552	16
80553	5
80554	9
80555	10
80556	16
80557	28
80558	6
80559	38
80560	23
80561	24
80562	24
80563	16
80564	29
80565	6
80566	16
80567	19
80568	26
80569	24
80570	24
80571	24
80572	24
80573	30
80574	26
80575	24
80576	30
80577	4
80578	33
80579	2
80580	14
80581	24
80582	27
80583	24
80584	16
80585	30
80586	16
80587	10
80588	6
80589	30
80590	11
80591	24
80592	34
80593	16
80594	39
80595	2
80596	30
80597	16
80598	16
80599	30
80600	27
80601	36
80602	16
80603	27
80604	16
80605	4
80606	15
80607	24
80608	9
80609	30
80610	24
80611	37
80612	16
80613	24
80614	30
80615	5
80616	16
80617	24
80618	30
80619	24
80620	24
80621	8
80622	24
80623	17
80624	4
80625	30
80626	24
80627	24
80628	28
80629	24
80630	16
80631	18
80632	33
80633	24
80634	30
80635	2
80636	34
80637	3
80638	34
80639	28
80640	39
80641	5
80642	30
80643	16
80644	26
80645	24
80646	13
80647	28
80648	24
80649	30
80650	30
80651	27
80652	24
80653	24
80654	27
80655	28
80656	24
80657	16
80658	26
80659	24
80660	24
80661	24
80662	10
80663	16
80664	24
80665	16
80666	24
80667	16
80668	28
80669	24
80670	28
80671	16
80672	16
80673	2
80674	16
80675	16
80676	9
80677	23
80678	16
80679	16
80680	24
80681	31
80682	28
80683	30
80684	28
80685	5
80686	24
80687	30
80688	16
80689	24
80690	30
80691	16
80692	16
80693	16
80694	30
80695	13
80696	4
80697	8
80698	7
80699	16
80700	24
80701	16
80702	30
80703	11
80704	34
80705	23
80706	24
80707	16
80708	16
80709	23
80710	34
80711	16
80712	5
80713	10
80714	23
80715	16
80716	8
80717	16
80718	30
80719	16
80720	22
80721	24
80722	9
80723	13
80724	24
80725	27
80726	16
80727	27
80728	4
80729	24
80730	4
80731	24
80732	24
80733	30
80734	24
80735	30
80736	4
80737	27
80738	16
80739	16
80740	8
80741	28
80742	27
80743	24
80744	30
80745	26
80746	28
80747	27
80748	24
80749	27
80750	8
80751	30
80752	27
80753	30
80754	16
80755	4
80756	39
80757	2
80758	20
80759	19
80760	33
80761	30
80762	38
80763	34
80764	4
80765	3
80766	24
80767	34
80768	31
80769	10
80770	19
80771	10
80772	24
80773	28
80774	28
80775	22
80776	6
80777	34
80778	24
80779	24
80780	10
80781	11
80782	8
80783	19
80784	23
80785	16
80786	6
80787	16
80788	20
80789	9
80790	20
80791	9
80792	28
80793	19
80794	28
80795	36
80796	4
80797	28
80798	28
80799	30
80800	4
80801	34
80802	6
80803	21
80804	4
80805	10
80806	28
80807	2
80808	9
80809	28
80810	10
80811	2
80812	10
80813	24
80814	39
80815	5
80816	34
80817	22
80818	16
80819	2
80820	6
80821	28
80822	2
80823	28
80824	27
80825	28
80826	34
80827	33
80828	5
80829	10
80830	34
80831	28
80832	24
80833	6
80834	39
80835	9
80836	4
80837	24
80838	28
80839	27
80840	16
80841	10
80842	30
80843	23
80844	28
80845	20
80846	5
80847	1
80848	0
80849	20
80850	10
80851	2
80852	28
80853	2
80854	28
80855	34
80856	13
80857	31
80858	22
80859	0
80860	28
80861	28
80862	34
80863	28
80864	8
80865	34
80866	26
80867	13
80868	7
80869	28
80870	28
80871	27
80872	28
80873	26
80874	28
80875	28
80876	18
80877	24
80878	28
80879	8
80880	28
80881	26
80882	2
80883	16
80884	10
80885	6
80886	28
80887	26
80888	28
80889	10
80890	28
80891	28
80892	38
80893	28
80894	2
80895	13
80896	11
80897	8
80898	39
80899	33
80900	24
80901	4
80902	2
80903	28
80904	24
80905	30
80906	9
80907	24
80908	0
80909	2
80910	2
80911	5
80912	28
80913	28
80914	37
80915	4
80916	28
80917	34
80918	28
80919	16
80920	33
80921	28
80922	28
80923	8
80924	13
80925	35
80926	28
80927	28
80928	28
80929	28
80930	24
80931	28
80932	8
80933	34
80934	24
80935	28
80936	10
80937	23
80938	28
80939	1
80940	28
80941	9
80942	24
80943	28
80944	34
80945	22
80946	28
80947	5
80948	28
80949	16
80950	22
80951	2
80952	28
80953	28
80954	28
80955	4
80956	10
80957	22
80958	28
80959	23
80960	28
80961	28
80962	16
80963	34
80964	39
80965	24
80966	16
80967	16
80968	34
80969	28
80970	8
80971	4
80972	38
80973	20
80974	9
80975	24
80976	2
80977	4
80978	24
80979	10
80980	26
80981	16
80982	5
80983	36
80984	28
80985	16
80986	33
80987	16
80988	30
80989	24
80990	16
80991	10
80992	4
80993	10
80994	1
80995	26
80996	10
80997	37
80998	2
80999	26
81000	5
81001	33
81002	16
81003	10
81004	24
81005	5
81006	24
81007	28
81008	30
81009	36
81010	28
81011	28
81012	27
81013	28
81014	8
81015	16
81016	28
81017	4
81018	28
81019	37
81020	20
81021	33
81022	28
81023	32
81024	10
81025	8
81026	24
81027	26
81028	31
81029	19
81030	16
81031	16
81032	26
81033	16
81034	8
81035	26
81036	28
81037	16
81038	27
81039	8
81040	8
81041	9
81042	24
81043	28
81044	23
81045	19
81046	16
81047	4
81048	24
81049	4
81050	39
81051	36
81052	16
81053	23
81054	30
81055	36
81056	23
81057	8
81058	28
81059	16
81060	24
81061	5
81062	13
81063	28
81064	1
81065	28
81066	23
81067	16
81068	28
81069	28
81070	28
81071	33
81072	24
81073	28
81074	24
81075	28
81076	30
81077	24
81078	39
81079	34
81080	36
81081	34
81082	36
81083	31
81084	6
81085	24
81086	26
81087	4
81088	4
81089	31
81090	16
81091	4
81092	16
81093	19
81094	30
81095	38
81096	26
81097	30
81098	2
81099	10
81100	30
81101	24
81102	28
81103	22
81104	16
81105	16
81106	2
81107	18
81108	4
81109	30
81110	13
81111	36
81112	27
81113	24
81114	8
81115	30
81116	28
81117	28
81118	28
81119	16
81120	10
81121	20
81122	24
81123	24
81124	30
81125	10
81126	27
81127	16
81128	8
81129	16
81130	23
81131	28
81132	27
81133	24
81134	28
81135	16
81136	30
81137	9
81138	37
81139	34
81140	16
81141	30
81142	8
81143	22
81144	5
81145	23
81146	28
81147	5
81148	16
81149	19
81150	16
81151	5
81152	13
81153	16
81154	28
81155	3
81156	34
81157	16
81158	34
81159	28
81160	30
81161	30
81162	31
81163	30
81164	16
81165	8
81166	4
81167	5
81168	39
81169	28
81170	19
81171	30
81172	16
81173	30
81174	30
81175	30
81176	28
81177	16
81178	16
